start_id,relation,end_name
Jim Peebles,IS_MEMBER_OF,International Astronomical Union
Shuji Nakamura,RECEIVED,Q730065_2014
Q730065_2014,IS_INSTANCE_OF,Nobel Prize in Physics
Shuji Nakamura,IS_CITIZEN_OF,United States
Shuji Nakamura,IS_CITIZEN_OF,Japan
Shuji Nakamura,WORKS_AS,inventor
Shuji Nakamura,WORKS_AS,physicist
Shuji Nakamura,WORKS_AS,professor
Shuji Nakamura,WORKS_AS,engineer
Shuji Nakamura,WORKS_IN_FIELD,physics
Shuji Nakamura,EDUCATED_AT,University of Tokushima
Shuji Nakamura,EDUCATED_AT,Nagoya University
Shuji Nakamura,EMPLOYED_BY,University of California
Shuji Nakamura,EMPLOYED_BY,Santa Barbara
Shuji Nakamura,EMPLOYED_BY,Ehime University
Shuji Nakamura,EMPLOYED_BY,Nichia
Shuji Nakamura,IS_MEMBER_OF,National Academy of Engineering
Shuji Nakamura,IS_MEMBER_OF,Polish Academy of Sciences
Willard Boyle,RECEIVED,Q73058_2009
Q73058_2009,IS_INSTANCE_OF,Nobel Prize in Physics
Willard Boyle,IS_CITIZEN_OF,United States
Willard Boyle,IS_CITIZEN_OF,Canada
Willard Boyle,WORKS_AS,executive
Willard Boyle,WORKS_AS,inventor
Willard Boyle,WORKS_AS,physicist
Willard Boyle,WORKS_AS,photographer
Willard Boyle,WORKS_AS,scientist
Willard Boyle,WORKS_IN_FIELD,physics
Willard Boyle,WORKS_IN_FIELD,electronic component
Willard Boyle,WORKS_IN_FIELD,charge-coupled device
Willard Boyle,WORKS_IN_FIELD,image processing
Willard Boyle,WORKS_IN_FIELD,history of technology
Willard Boyle,WORKS_IN_FIELD,semi-conductor laser
Willard Boyle,WORKS_IN_FIELD,space research
Willard Boyle,WORKS_IN_FIELD,video technology
Willard Boyle,EDUCATED_AT,McGill University
Willard Boyle,EDUCATED_AT,Lower Canada College
Willard Boyle,EMPLOYED_BY,Bell Labs
Willard Boyle,IS_MEMBER_OF,American Physical Society
George E. Smith,RECEIVED,Q76373_2009
Q76373_2009,IS_INSTANCE_OF,Nobel Prize in Physics
George E. Smith,IS_CITIZEN_OF,United States
George E. Smith,WORKS_AS,inventor
George E. Smith,WORKS_AS,physicist
George E. Smith,WORKS_AS,photographer
George E. Smith,WORKS_AS,scientist
George E. Smith,WORKS_IN_FIELD,physics
George E. Smith,WORKS_IN_FIELD,electronic component
George E. Smith,WORKS_IN_FIELD,charge-coupled device
George E. Smith,WORKS_IN_FIELD,image processing
George E. Smith,WORKS_IN_FIELD,history of technology
George E. Smith,WORKS_IN_FIELD,semi-conductor laser
George E. Smith,WORKS_IN_FIELD,video technology
George E. Smith,EDUCATED_AT,University of Pennsylvania
George E. Smith,EDUCATED_AT,University of Chicago
George E. Smith,EMPLOYED_BY,Bell Labs
George E. Smith,IS_MEMBER_OF,National Academy of Engineering
George E. Smith,IS_MEMBER_OF,American Physical Society
Wolfgang Ketterle,RECEIVED,Q76462_2001
Q76462_2001,IS_INSTANCE_OF,Nobel Prize in Physics
Wolfgang Ketterle,IS_CITIZEN_OF,Germany
Wolfgang Ketterle,WORKS_AS,physicist
Wolfgang Ketterle,WORKS_AS,physics teacher
Wolfgang Ketterle,WORKS_AS,university teacher
Wolfgang Ketterle,WORKS_IN_FIELD,physics
Wolfgang Ketterle,EDUCATED_AT,Ludwig-Maximilians-Universität München
Wolfgang Ketterle,EDUCATED_AT,Heidelberg University
Wolfgang Ketterle,EDUCATED_AT,Technical University of Munich
Wolfgang Ketterle,EMPLOYED_BY,Massachusetts Institute of Technology
Wolfgang Ketterle,IS_MEMBER_OF,American Physical Society
Wolfgang Ketterle,IS_MEMBER_OF,American Academy of Arts and Sciences
Wolfgang Ketterle,IS_MEMBER_OF,National Academy of Sciences
Wolfgang Ketterle,IS_MEMBER_OF,Russian Academy of Sciences
Wolfgang Ketterle,IS_MEMBER_OF,German Academy of Sciences Leopoldina
Wolfgang Ketterle,IS_MEMBER_OF,Heidelberg Academy for Sciences and Humanities
Walther Bothe,RECEIVED,Q76474_1954
Q76474_1954,IS_INSTANCE_OF,Nobel Prize in Physics
Walther Bothe,IS_CITIZEN_OF,Germany
Walther Bothe,WORKS_AS,nuclear physicist
Walther Bothe,WORKS_AS,university teacher
Walther Bothe,WORKS_AS,chemist
Walther Bothe,WORKS_AS,inventor
Walther Bothe,WORKS_AS,mathematician
Walther Bothe,WORKS_AS,physicist
Walther Bothe,WORKS_IN_FIELD,physics
Walther Bothe,EDUCATED_AT,Humboldt-Universität zu Berlin
Walther Bothe,EDUCATED_AT,University of Giessen
Walther Bothe,EMPLOYED_BY,Heidelberg University
Walther Bothe,EMPLOYED_BY,Humboldt-Universität zu Berlin
Walther Bothe,EMPLOYED_BY,University of Giessen
Walther Bothe,EMPLOYED_BY,Physikalisch-Technische Bundesanstalt
Walther Bothe,IS_MEMBER_OF,Bavarian Academy of Sciences and Humanities
Walther Bothe,IS_MEMBER_OF,Heidelberg Academy for Sciences and Humanities
Walther Bothe,IS_MEMBER_OF,Saxon Academy of Sciences and Humanities
Walther Bothe,IS_MEMBER_OF,Göttingen Academy of Sciences and Humanities in Lower Saxony
Walther Bothe,IS_MEMBER_OF,Royal Prussian Academy of Sciences
Walther Bothe,IS_MEMBER_OF,German Academy of Sciences at Berlin
Georg Bednorz,RECEIVED,Q76687_1987
Q76687_1987,IS_INSTANCE_OF,Nobel Prize in Physics
Georg Bednorz,IS_CITIZEN_OF,Germany
Georg Bednorz,WORKS_AS,physicist
Georg Bednorz,WORKS_IN_FIELD,physics
Georg Bednorz,EDUCATED_AT,ETH Zurich
Georg Bednorz,IS_MEMBER_OF,National Academy of Sciences
Gerd Binnig,RECEIVED,Q76766_1986
Q76766_1986,IS_INSTANCE_OF,Nobel Prize in Physics
Gerd Binnig,IS_CITIZEN_OF,Allied-occupied Germany
Gerd Binnig,IS_CITIZEN_OF,Germany
Gerd Binnig,WORKS_AS,physicist
Gerd Binnig,WORKS_IN_FIELD,physics
Gerd Binnig,EDUCATED_AT,Goethe University Frankfurt
Gerd Binnig,EDUCATED_AT,Ludwig-Maximilians-Universität München
Gerd Binnig,EMPLOYED_BY,Ludwig-Maximilians-Universität München
Gerd Binnig,IS_MEMBER_OF,National Academy of Sciences
J. Hans D. Jensen,RECEIVED,Q76797_1963
Q76797_1963,IS_INSTANCE_OF,Nobel Prize in Physics
J. Hans D. Jensen,IS_CITIZEN_OF,German Reich
J. Hans D. Jensen,IS_CITIZEN_OF,West Germany
J. Hans D. Jensen,WORKS_AS,physicist
J. Hans D. Jensen,WORKS_AS,nuclear physicist
J. Hans D. Jensen,WORKS_AS,university teacher
J. Hans D. Jensen,WORKS_IN_FIELD,physics
J. Hans D. Jensen,EDUCATED_AT,University of Hamburg
J. Hans D. Jensen,EDUCATED_AT,Kiel University
J. Hans D. Jensen,EMPLOYED_BY,Heidelberg University
J. Hans D. Jensen,EMPLOYED_BY,Leibniz University Hannover
J. Hans D. Jensen,IS_MEMBER_OF,German Academy of Sciences Leopoldina
J. Hans D. Jensen,IS_MEMBER_OF,Heidelberg Academy for Sciences and Humanities
Pavel Cherenkov,RECEIVED,Q76970_1958
Q76970_1958,IS_INSTANCE_OF,Nobel Prize in Physics
Pavel Cherenkov,IS_CITIZEN_OF,Russian Empire
Pavel Cherenkov,IS_CITIZEN_OF,Soviet Union
Pavel Cherenkov,WORKS_AS,nuclear physicist
Pavel Cherenkov,WORKS_AS,inventor
Pavel Cherenkov,WORKS_AS,physicist
Pavel Cherenkov,WORKS_IN_FIELD,optics
Pavel Cherenkov,WORKS_IN_FIELD,nuclear physics
Pavel Cherenkov,WORKS_IN_FIELD,high energy physics
Pavel Cherenkov,EDUCATED_AT,Voronezh State University
Pavel Cherenkov,EMPLOYED_BY,National Research Nuclear University
Pavel Cherenkov,EMPLOYED_BY,Moscow Power Engineering Institute
Pavel Cherenkov,EMPLOYED_BY,Lebedev Physical Institute
Pavel Cherenkov,IS_MEMBER_OF,Academy of Sciences of the USSR
Pavel Cherenkov,IS_MEMBER_OF,National Academy of Sciences
Victor Francis Hess,RECEIVED,Q78520_1936
Q78520_1936,IS_INSTANCE_OF,Nobel Prize in Physics
Victor Francis Hess,IS_CITIZEN_OF,Austria
Victor Francis Hess,IS_CITIZEN_OF,United States
Victor Francis Hess,WORKS_AS,researcher
Victor Francis Hess,WORKS_AS,physicist
Victor Francis Hess,WORKS_AS,professor
Victor Francis Hess,WORKS_IN_FIELD,physics
Victor Francis Hess,EDUCATED_AT,University of Graz
Victor Francis Hess,EMPLOYED_BY,Fordham University
Victor Francis Hess,EMPLOYED_BY,University of Vienna
Victor Francis Hess,EMPLOYED_BY,University of Graz
Victor Francis Hess,EMPLOYED_BY,University of Innsbruck
Victor Francis Hess,IS_MEMBER_OF,Pontifical Academy of Sciences
Victor Francis Hess,IS_MEMBER_OF,American Physical Society
Victor Francis Hess,IS_MEMBER_OF,Austrian Academy of Sciences
Anton Zeilinger,RECEIVED,Q78610_2022
Q78610_2022,IS_INSTANCE_OF,Nobel Prize in Physics
Anton Zeilinger,IS_CITIZEN_OF,Austria
Anton Zeilinger,WORKS_AS,quantum physicist
Anton Zeilinger,WORKS_AS,non-fiction writer
Anton Zeilinger,WORKS_AS,university teacher
Anton Zeilinger,WORKS_AS,physicist
Anton Zeilinger,WORKS_IN_FIELD,quantum physics
Anton Zeilinger,EDUCATED_AT,University of Vienna
Anton Zeilinger,EMPLOYED_BY,Massachusetts Institute of Technology
Anton Zeilinger,EMPLOYED_BY,University of Vienna
Anton Zeilinger,EMPLOYED_BY,Technical University of Munich
Anton Zeilinger,EMPLOYED_BY,Austrian Academy of Sciences
Anton Zeilinger,EMPLOYED_BY,TU Wien
Anton Zeilinger,EMPLOYED_BY,University of Innsbruck
Anton Zeilinger,IS_MEMBER_OF,The Learned Society of Slovakia
Anton Zeilinger,IS_MEMBER_OF,Academy of Sciences of Turin
Anton Zeilinger,IS_MEMBER_OF,Romanian Academy
Anton Zeilinger,IS_MEMBER_OF,Serbian Academy of Sciences and Arts
Anton Zeilinger,IS_MEMBER_OF,KaV Marco-Danubia Wien
Anton Zeilinger,IS_MEMBER_OF,German Academy of Sciences Leopoldina
Anton Zeilinger,IS_MEMBER_OF,Berlin-Brandenburg Academy of Sciences and Humanities
Anton Zeilinger,IS_MEMBER_OF,Academia Europaea
Anton Zeilinger,IS_MEMBER_OF,Austrian Academy of Sciences
Anton Zeilinger,IS_MEMBER_OF,National Academy of Sciences
Anton Zeilinger,IS_MEMBER_OF,French Academy of Sciences
Anton Zeilinger,IS_MEMBER_OF,European Academy of Sciences and Arts
Pieter Zeeman,RECEIVED,Q79000_1902
Q79000_1902,IS_INSTANCE_OF,Nobel Prize in Physics
Pieter Zeeman,IS_CITIZEN_OF,Kingdom of the Netherlands
Pieter Zeeman,WORKS_AS,university teacher
Pieter Zeeman,WORKS_AS,physicist
Pieter Zeeman,WORKS_AS,photographer
Pieter Zeeman,WORKS_IN_FIELD,physics
Pieter Zeeman,WORKS_IN_FIELD,magnetic field
Pieter Zeeman,WORKS_IN_FIELD,Zeeman effect
Pieter Zeeman,WORKS_IN_FIELD,magnetism
Pieter Zeeman,EDUCATED_AT,Leiden University
Pieter Zeeman,EMPLOYED_BY,Leiden University
Pieter Zeeman,EMPLOYED_BY,University of Amsterdam
Pieter Zeeman,EMPLOYED_BY,Delft University of Technology
Pieter Zeeman,IS_MEMBER_OF,Academy of Sciences of Turin
Pieter Zeeman,IS_MEMBER_OF,Pontifical Academy of Sciences
Pieter Zeeman,IS_MEMBER_OF,Bavarian Academy of Sciences and Humanities
Pieter Zeeman,IS_MEMBER_OF,Göttingen Academy of Sciences and Humanities in Lower Saxony
Pieter Zeeman,IS_MEMBER_OF,Royal Prussian Academy of Sciences
Pieter Zeeman,IS_MEMBER_OF,Royal Netherlands Academy of Arts and Sciences
Pieter Zeeman,IS_MEMBER_OF,Royal Society
Pieter Zeeman,IS_MEMBER_OF,Hungarian Academy of Sciences
Pieter Zeeman,HOLDS_POSITION,Rector of the university of Amsterdam
James Chadwick,RECEIVED,Q80884_1935
Q80884_1935,IS_INSTANCE_OF,Nobel Prize in Physics
James Chadwick,IS_CITIZEN_OF,United Kingdom
James Chadwick,WORKS_AS,nuclear physicist
James Chadwick,WORKS_AS,university teacher
James Chadwick,WORKS_AS,physicist
James Chadwick,WORKS_IN_FIELD,physics
James Chadwick,WORKS_IN_FIELD,neutron
James Chadwick,WORKS_IN_FIELD,radioactivity
James Chadwick,WORKS_IN_FIELD,nuclear bomb
James Chadwick,EDUCATED_AT,University of Cambridge
James Chadwick,EDUCATED_AT,University of Manchester
James Chadwick,EDUCATED_AT,Gonville and Caius College
James Chadwick,EDUCATED_AT,Victoria University of Manchester
James Chadwick,EMPLOYED_BY,University of Manchester
James Chadwick,EMPLOYED_BY,University of Liverpool
James Chadwick,EMPLOYED_BY,Victoria University of Manchester
James Chadwick,IS_MEMBER_OF,Pontifical Academy of Sciences
James Chadwick,IS_MEMBER_OF,American Physical Society
James Chadwick,IS_MEMBER_OF,American Philosophical Society
James Chadwick,IS_MEMBER_OF,Saxon Academy of Sciences and Humanities
James Chadwick,IS_MEMBER_OF,Royal Netherlands Academy of Arts and Sciences
James Chadwick,IS_MEMBER_OF,Royal Society
James Chadwick,HOLDS_POSITION,Master of Gonville and Caius College
James Chadwick,HOLDS_POSITION,Cambridge
Donald Arthur Glaser,RECEIVED,Q80905_1960
Q80905_1960,IS_INSTANCE_OF,Nobel Prize in Physics
Donald Arthur Glaser,IS_CITIZEN_OF,United States
Donald Arthur Glaser,WORKS_AS,neurobiologist
Donald Arthur Glaser,WORKS_AS,neuroscientist
Donald Arthur Glaser,WORKS_AS,university teacher
Donald Arthur Glaser,WORKS_AS,inventor
Donald Arthur Glaser,WORKS_AS,physicist
Donald Arthur Glaser,WORKS_IN_FIELD,physics
Donald Arthur Glaser,EDUCATED_AT,California Institute of Technology
Donald Arthur Glaser,EDUCATED_AT,Case Western Reserve University
Donald Arthur Glaser,EDUCATED_AT,Cleveland Heights High School
Donald Arthur Glaser,EMPLOYED_BY,University of California
Donald Arthur Glaser,EMPLOYED_BY,Berkeley
Donald Arthur Glaser,EMPLOYED_BY,University of Michigan
Donald Arthur Glaser,IS_MEMBER_OF,American Physical Society
Donald Arthur Glaser,IS_MEMBER_OF,American Academy of Arts and Sciences
Donald Arthur Glaser,IS_MEMBER_OF,National Academy of Sciences
Leon Cooper,RECEIVED,Q82563_1972
Q82563_1972,IS_INSTANCE_OF,Nobel Prize in Physics
Leon Cooper,IS_CITIZEN_OF,United States
Leon Cooper,WORKS_AS,university teacher
Leon Cooper,WORKS_AS,physicist
Leon Cooper,WORKS_IN_FIELD,physics
Leon Cooper,WORKS_IN_FIELD,theoretical physics
Leon Cooper,WORKS_IN_FIELD,superconductivity
Leon Cooper,EDUCATED_AT,Columbia University
Leon Cooper,EDUCATED_AT,The Bronx High School of Science
Leon Cooper,EMPLOYED_BY,Brown University
Leon Cooper,EMPLOYED_BY,University of Illinois Urbana–Champaign
Leon Cooper,IS_MEMBER_OF,American Physical Society
Leon Cooper,IS_MEMBER_OF,American Academy of Arts and Sciences
Leon Cooper,IS_MEMBER_OF,American Philosophical Society
Leon Cooper,IS_MEMBER_OF,National Academy of Sciences
Leon Cooper,IS_MEMBER_OF,American Association for the Advancement of Science
"John Strutt, 3rd Baron Rayleigh",RECEIVED,Q83297_1904
Q83297_1904,IS_INSTANCE_OF,Nobel Prize in Physics
"John Strutt, 3rd Baron Rayleigh",IS_CITIZEN_OF,United Kingdom of Great Britain and Ireland
"John Strutt, 3rd Baron Rayleigh",WORKS_AS,politician
"John Strutt, 3rd Baron Rayleigh",WORKS_AS,university teacher
"John Strutt, 3rd Baron Rayleigh",WORKS_AS,chemist
"John Strutt, 3rd Baron Rayleigh",WORKS_AS,mathematician
"John Strutt, 3rd Baron Rayleigh",WORKS_AS,physicist
"John Strutt, 3rd Baron Rayleigh",WORKS_IN_FIELD,physics
"John Strutt, 3rd Baron Rayleigh",EDUCATED_AT,University of Cambridge
"John Strutt, 3rd Baron Rayleigh",EDUCATED_AT,Eton College
"John Strutt, 3rd Baron Rayleigh",EDUCATED_AT,Trinity College
"John Strutt, 3rd Baron Rayleigh",EDUCATED_AT,Harrow School
"John Strutt, 3rd Baron Rayleigh",EMPLOYED_BY,University of Cambridge
"John Strutt, 3rd Baron Rayleigh",IS_MEMBER_OF,Bavarian Academy of Sciences and Humanities
"John Strutt, 3rd Baron Rayleigh",IS_MEMBER_OF,American Academy of Arts and Sciences
"John Strutt, 3rd Baron Rayleigh",IS_MEMBER_OF,Royal Prussian Academy of Sciences
"John Strutt, 3rd Baron Rayleigh",IS_MEMBER_OF,Royal Swedish Academy of Sciences
"John Strutt, 3rd Baron Rayleigh",IS_MEMBER_OF,Göttingen Academy of Sciences and Humanities in Lower Saxony
"John Strutt, 3rd Baron Rayleigh",IS_MEMBER_OF,Royal Netherlands Academy of Arts and Sciences
"John Strutt, 3rd Baron Rayleigh",IS_MEMBER_OF,Hungarian Academy of Sciences
"John Strutt, 3rd Baron Rayleigh",IS_MEMBER_OF,National Academy of Sciences
"John Strutt, 3rd Baron Rayleigh",IS_MEMBER_OF,French Academy of Sciences
"John Strutt, 3rd Baron Rayleigh",IS_MEMBER_OF,Royal Society
"John Strutt, 3rd Baron Rayleigh",IS_MEMBER_OF,Russian Academy of Sciences
"John Strutt, 3rd Baron Rayleigh",IS_MEMBER_OF,Academy of Sciences of Turin
"John Strutt, 3rd Baron Rayleigh",IS_MEMBER_OF,Accademia Nazionale delle Scienze detta dei XL
"John Strutt, 3rd Baron Rayleigh",IS_MEMBER_OF,Saint Petersburg Academy of Sciences
"John Strutt, 3rd Baron Rayleigh",HOLDS_POSITION,Lord Lieutenant of Essex
"John Strutt, 3rd Baron Rayleigh",HOLDS_POSITION,chancellor
"John Strutt, 3rd Baron Rayleigh",HOLDS_POSITION,President of the Royal Society
"John Strutt, 3rd Baron Rayleigh",HOLDS_POSITION,Member of the Privy Council of the United Kingdom
"John Strutt, 3rd Baron Rayleigh",HOLDS_POSITION,member of the House of Lords
Louis de Broglie,RECEIVED,Q83331_1929
Q83331_1929,IS_INSTANCE_OF,Nobel Prize in Physics
Louis de Broglie,IS_CITIZEN_OF,France
Louis de Broglie,WORKS_AS,physicist
Louis de Broglie,WORKS_IN_FIELD,theoretical physics
Louis de Broglie,EDUCATED_AT,Science Faculty of Paris
Louis de Broglie,EDUCATED_AT,Lycée Janson-de-Sailly
Louis de Broglie,EMPLOYED_BY,Sorbonne
Louis de Broglie,EMPLOYED_BY,Science Faculty of Paris
Louis de Broglie,EMPLOYED_BY,Institut Henri Poincaré
Louis de Broglie,IS_MEMBER_OF,Indian National Science Academy
Louis de Broglie,IS_MEMBER_OF,Romanian Academy
Louis de Broglie,IS_MEMBER_OF,German Academy of Sciences Leopoldina
Louis de Broglie,IS_MEMBER_OF,Pontifical Academy of Sciences
Louis de Broglie,IS_MEMBER_OF,Academy of Sciences of the USSR
Louis de Broglie,IS_MEMBER_OF,Académie des sciences
Louis de Broglie,IS_MEMBER_OF,belles-lettres et arts de Rouen
Louis de Broglie,IS_MEMBER_OF,Vichy National Council
Louis de Broglie,IS_MEMBER_OF,International Academy of Quantum Molecular Science
Louis de Broglie,IS_MEMBER_OF,American Academy of Arts and Sciences
Louis de Broglie,IS_MEMBER_OF,Lincean Academy
Louis de Broglie,IS_MEMBER_OF,International Academy of the History of Science
Louis de Broglie,IS_MEMBER_OF,Royal Swedish Academy of Sciences
Louis de Broglie,IS_MEMBER_OF,National Academy of Sciences
Louis de Broglie,IS_MEMBER_OF,Académie Française
Louis de Broglie,IS_MEMBER_OF,American Philosophical Society
Louis de Broglie,IS_MEMBER_OF,French Academy of Sciences
Louis de Broglie,IS_MEMBER_OF,Royal Society
Louis de Broglie,IS_MEMBER_OF,Russian Academy of Sciences
Louis de Broglie,HOLDS_POSITION,seat 1 of the Académie française
Louis de Broglie,HOLDS_POSITION,honorary chairperson
Louis de Broglie,HOLDS_POSITION,president
Louis de Broglie,HOLDS_POSITION,professor
Louis de Broglie,HOLDS_POSITION,President of the Division of History of Science and Technology
Louis de Broglie,HOLDS_POSITION,President of the International Union of History and Philosophy of Science
Alexander Prokhorov,RECEIVED,Q83552_1964
Q83552_1964,IS_INSTANCE_OF,Nobel Prize in Physics
Alexander Prokhorov,IS_CITIZEN_OF,Russia
Alexander Prokhorov,IS_CITIZEN_OF,Soviet Union
Alexander Prokhorov,WORKS_AS,editor
Alexander Prokhorov,WORKS_AS,university teacher
Alexander Prokhorov,WORKS_AS,physicist
Alexander Prokhorov,WORKS_IN_FIELD,maser
Alexander Prokhorov,WORKS_IN_FIELD,quantum electronics
Alexander Prokhorov,WORKS_IN_FIELD,physics
Alexander Prokhorov,WORKS_IN_FIELD,laser
Alexander Prokhorov,EDUCATED_AT,Saint Petersburg State University
Alexander Prokhorov,EDUCATED_AT,Lebedev Physical Institute
Alexander Prokhorov,EDUCATED_AT,Faculty of Physics
Alexander Prokhorov,EDUCATED_AT,State University of Saint Petersbourg
Alexander Prokhorov,EMPLOYED_BY,SINP MSU
Alexander Prokhorov,EMPLOYED_BY,Prokhorov General Physics Institute
Alexander Prokhorov,EMPLOYED_BY,Moscow Institute of Physics and Technology
Alexander Prokhorov,EMPLOYED_BY,Moscow State University
Alexander Prokhorov,EMPLOYED_BY,Lebedev Physical Institute
Alexander Prokhorov,EMPLOYED_BY,Laser Physics
Alexander Prokhorov,IS_MEMBER_OF,Hungarian Academy of Sciences
Alexander Prokhorov,IS_MEMBER_OF,Russian Academy of Sciences
Alexander Prokhorov,IS_MEMBER_OF,German Academy of Sciences at Berlin
Alexander Prokhorov,IS_MEMBER_OF,American Academy of Arts and Sciences
Alexander Prokhorov,IS_MEMBER_OF,Academy of Sciences of the USSR
Alexander Prokhorov,IS_MEMBER_OF,German Academy of Sciences Leopoldina
Alexander Prokhorov,IS_MEMBER_OF,Romanian Academy
Alexander Prokhorov,HOLDS_POSITION,editor-in-chief
Nikolay Basov,RECEIVED,Q83557_1964
Q83557_1964,IS_INSTANCE_OF,Nobel Prize in Physics
Nikolay Basov,IS_CITIZEN_OF,Russia
Nikolay Basov,IS_CITIZEN_OF,Russian Socialist Federative Soviet Republic
Nikolay Basov,IS_CITIZEN_OF,Soviet Union
Nikolay Basov,WORKS_AS,physicist
Nikolay Basov,WORKS_AS,politician
Nikolay Basov,WORKS_AS,university teacher
Nikolay Basov,WORKS_AS,inventor
Nikolay Basov,WORKS_IN_FIELD,quantum electronics
Nikolay Basov,WORKS_IN_FIELD,physics
Nikolay Basov,WORKS_IN_FIELD,radiophysics
Nikolay Basov,EDUCATED_AT,National Research Nuclear University
Nikolay Basov,EMPLOYED_BY,National Research Nuclear University
Nikolay Basov,EMPLOYED_BY,Lebedev Physical Institute
Nikolay Basov,IS_MEMBER_OF,Royal Swedish Academy of Engineering Sciences
Nikolay Basov,IS_MEMBER_OF,Indian National Science Academy
Nikolay Basov,IS_MEMBER_OF,German Academy of Sciences Leopoldina
Nikolay Basov,IS_MEMBER_OF,Academy of Sciences of the USSR
Nikolay Basov,IS_MEMBER_OF,Bulgarian Academy of Sciences
